season,date,home,away,link,stats_link
2021-22,Monday 3rd January,Osasuna,Athletic Bilbao,https://www.skysports.com/football/osasuna-vs-athletic-bilbao/450685,https://www.skysports.com/football/osasuna-vs-athletic-bilbao/stats/450685
2021-22,Monday 3rd January,Cadiz,Sevilla,https://www.skysports.com/football/cadiz-vs-sevilla/450681,https://www.skysports.com/football/cadiz-vs-sevilla/stats/450681
2021-22,Sunday 2nd January,Getafe,Real Madrid,https://www.skysports.com/football/getafe-vs-real-madrid/450683,https://www.skysports.com/football/getafe-vs-real-madrid/stats/450683
2021-22,Sunday 2nd January,Atletico Madrid,Rayo Vallecano,https://www.skysports.com/football/atletico-madrid-vs-rayo-vallecano/450680,https://www.skysports.com/football/atletico-madrid-vs-rayo-vallecano/stats/450680
2021-22,Sunday 2nd January,Elche,Granada,https://www.skysports.com/football/elche-vs-granada/450682,https://www.skysports.com/football/elche-vs-granada/stats/450682
2021-22,Sunday 2nd January,Alaves,Real Sociedad,https://www.skysports.com/football/alaves-vs-real-sociedad/450679,https://www.skysports.com/football/alaves-vs-real-sociedad/stats/450679
2021-22,Sunday 2nd January,Real Betis,Celta Vigo,https://www.skysports.com/football/real-betis-vs-celta-vigo/450686,https://www.skysports.com/football/real-betis-vs-celta-vigo/stats/450686
2021-22,Sunday 2nd January,Real Mallorca,Barcelona,https://www.skysports.com/football/real-mallorca-vs-barcelona/450684,https://www.skysports.com/football/real-mallorca-vs-barcelona/stats/450684
2021-22,Friday 31st December,Valencia,Espanyol,https://www.skysports.com/football/valencia-vs-espanyol/450687,https://www.skysports.com/football/valencia-vs-espanyol/stats/450687
2021-22,Wednesday 22nd December,Granada,Atletico Madrid,https://www.skysports.com/football/granada-vs-atletico-madrid/450583,https://www.skysports.com/football/granada-vs-atletico-madrid/stats/450583
2021-22,Wednesday 22nd December,Athletic Bilbao,Real Madrid,https://www.skysports.com/football/athletic-bilbao-vs-real-madrid/450699,https://www.skysports.com/football/athletic-bilbao-vs-real-madrid/stats/450699
2021-22,Tuesday 21st December,Villarreal,Alaves,https://www.skysports.com/football/villarreal-vs-alaves/450538,https://www.skysports.com/football/villarreal-vs-alaves/stats/450538
2021-22,Tuesday 21st December,Sevilla,Barcelona,https://www.skysports.com/football/sevilla-vs-barcelona/450537,https://www.skysports.com/football/sevilla-vs-barcelona/stats/450537
2021-22,Monday 20th December,Levante,Valencia,https://www.skysports.com/football/levante-vs-valencia/450674,https://www.skysports.com/football/levante-vs-valencia/stats/450674
2021-22,Sunday 19th December,Granada,Real Mallorca,https://www.skysports.com/football/granada-vs-real-mallorca/450673,https://www.skysports.com/football/granada-vs-real-mallorca/stats/450673
2021-22,Sunday 19th December,Athletic Bilbao,Real Betis,https://www.skysports.com/football/athletic-bilbao-vs-real-betis/450669,https://www.skysports.com/football/athletic-bilbao-vs-real-betis/stats/450669
2021-22,Sunday 19th December,Getafe,Osasuna,https://www.skysports.com/football/getafe-vs-osasuna/450672,https://www.skysports.com/football/getafe-vs-osasuna/stats/450672
2021-22,Sunday 19th December,Real Madrid,Cadiz,https://www.skysports.com/football/real-madrid-vs-cadiz/450676,https://www.skysports.com/football/real-madrid-vs-cadiz/stats/450676
2021-22,Saturday 18th December,Rayo Vallecano,Alaves,https://www.skysports.com/football/rayo-vallecano-vs-alaves/450675,https://www.skysports.com/football/rayo-vallecano-vs-alaves/stats/450675
2021-22,Saturday 18th December,Real Sociedad,Villarreal,https://www.skysports.com/football/real-sociedad-vs-villarreal/450677,https://www.skysports.com/football/real-sociedad-vs-villarreal/stats/450677
2021-22,Saturday 18th December,Barcelona,Elche,https://www.skysports.com/football/barcelona-vs-elche/450670,https://www.skysports.com/football/barcelona-vs-elche/stats/450670
2021-22,Saturday 18th December,Sevilla,Atletico Madrid,https://www.skysports.com/football/sevilla-vs-atletico-madrid/450678,https://www.skysports.com/football/sevilla-vs-atletico-madrid/stats/450678
2021-22,Friday 17th December,Celta Vigo,Espanyol,https://www.skysports.com/football/celta-vigo-vs-espanyol/450671,https://www.skysports.com/football/celta-vigo-vs-espanyol/stats/450671
2021-22,Monday 13th December,Cadiz,Granada,https://www.skysports.com/football/cadiz-vs-granada/450661,https://www.skysports.com/football/cadiz-vs-granada/stats/450661
2021-22,Sunday 12th December,Villarreal,Rayo Vallecano,https://www.skysports.com/football/villarreal-vs-rayo-vallecano/450668,https://www.skysports.com/football/villarreal-vs-rayo-vallecano/stats/450668
2021-22,Sunday 12th December,Osasuna,Barcelona,https://www.skysports.com/football/osasuna-vs-barcelona/450664,https://www.skysports.com/football/osasuna-vs-barcelona/stats/450664
2021-22,Sunday 12th December,Real Betis,Real Sociedad,https://www.skysports.com/football/real-betis-vs-real-sociedad/450665,https://www.skysports.com/football/real-betis-vs-real-sociedad/stats/450665
2021-22,Sunday 12th December,Real Madrid,Atletico Madrid,https://www.skysports.com/football/real-madrid-vs-atletico-madrid/450666,https://www.skysports.com/football/real-madrid-vs-atletico-madrid/stats/450666
2021-22,Saturday 11th December,Espanyol,Levante,https://www.skysports.com/football/espanyol-vs-levante/450662,https://www.skysports.com/football/espanyol-vs-levante/stats/450662
2021-22,Saturday 11th December,Alaves,Getafe,https://www.skysports.com/football/alaves-vs-getafe/450659,https://www.skysports.com/football/alaves-vs-getafe/stats/450659
2021-22,Saturday 11th December,Valencia,Elche,https://www.skysports.com/football/valencia-vs-elche/450667,https://www.skysports.com/football/valencia-vs-elche/stats/450667
2021-22,Saturday 11th December,Athletic Bilbao,Sevilla,https://www.skysports.com/football/athletic-bilbao-vs-sevilla/450660,https://www.skysports.com/football/athletic-bilbao-vs-sevilla/stats/450660
2021-22,Friday 10th December,Real Mallorca,Celta Vigo,https://www.skysports.com/football/real-mallorca-vs-celta-vigo/450663,https://www.skysports.com/football/real-mallorca-vs-celta-vigo/stats/450663
2021-22,Monday 6th December,Getafe,Athletic Bilbao,https://www.skysports.com/football/getafe-vs-athletic-bilbao/450653,https://www.skysports.com/football/getafe-vs-athletic-bilbao/stats/450653
2021-22,Sunday 5th December,Rayo Vallecano,Espanyol,https://www.skysports.com/football/rayo-vallecano-vs-espanyol/450656,https://www.skysports.com/football/rayo-vallecano-vs-espanyol/stats/450656
2021-22,Sunday 5th December,Elche,Cadiz,https://www.skysports.com/football/elche-vs-cadiz/450652,https://www.skysports.com/football/elche-vs-cadiz/stats/450652
2021-22,Sunday 5th December,Levante,Osasuna,https://www.skysports.com/football/levante-vs-osasuna/450655,https://www.skysports.com/football/levante-vs-osasuna/stats/450655
2021-22,Sunday 5th December,Celta Vigo,Valencia,https://www.skysports.com/football/celta-vigo-vs-valencia/450651,https://www.skysports.com/football/celta-vigo-vs-valencia/stats/450651
2021-22,Saturday 4th December,Sevilla,Villarreal,https://www.skysports.com/football/sevilla-vs-villarreal/450658,https://www.skysports.com/football/sevilla-vs-villarreal/stats/450658
2021-22,Saturday 4th December,Barcelona,Real Betis,https://www.skysports.com/football/barcelona-vs-real-betis/450650,https://www.skysports.com/football/barcelona-vs-real-betis/stats/450650
2021-22,Saturday 4th December,Atletico Madrid,Real Mallorca,https://www.skysports.com/football/atletico-madrid-vs-real-mallorca/450649,https://www.skysports.com/football/atletico-madrid-vs-real-mallorca/stats/450649
2021-22,Saturday 4th December,Real Sociedad,Real Madrid,https://www.skysports.com/football/real-sociedad-vs-real-madrid/450657,https://www.skysports.com/football/real-sociedad-vs-real-madrid/stats/450657
2021-22,Friday 3rd December,Granada,Alaves,https://www.skysports.com/football/granada-vs-alaves/450654,https://www.skysports.com/football/granada-vs-alaves/stats/450654
2021-22,Wednesday 1st December,Real Madrid,Athletic Bilbao,https://www.skysports.com/football/real-madrid-vs-athletic-bilbao/450586,https://www.skysports.com/football/real-madrid-vs-athletic-bilbao/stats/450586
2021-22,Monday 29th November,Osasuna,Elche,https://www.skysports.com/football/osasuna-vs-elche/450644,https://www.skysports.com/football/osasuna-vs-elche/stats/450644
2021-22,Sunday 28th November,Real Betis,Levante,https://www.skysports.com/football/real-betis-vs-levante/450645,https://www.skysports.com/football/real-betis-vs-levante/stats/450645
2021-22,Sunday 28th November,Espanyol,Real Sociedad,https://www.skysports.com/football/espanyol-vs-real-sociedad/450642,https://www.skysports.com/football/espanyol-vs-real-sociedad/stats/450642
2021-22,Sunday 28th November,Cadiz,Atletico Madrid,https://www.skysports.com/football/cadiz-vs-atletico-madrid/450641,https://www.skysports.com/football/cadiz-vs-atletico-madrid/stats/450641
2021-22,Sunday 28th November,Real Madrid,Sevilla,https://www.skysports.com/football/real-madrid-vs-sevilla/450646,https://www.skysports.com/football/real-madrid-vs-sevilla/stats/450646
2021-22,Saturday 27th November,Alaves,Celta Vigo,https://www.skysports.com/football/alaves-vs-celta-vigo/450639,https://www.skysports.com/football/alaves-vs-celta-vigo/stats/450639
2021-22,Saturday 27th November,Valencia,Rayo Vallecano,https://www.skysports.com/football/valencia-vs-rayo-vallecano/450647,https://www.skysports.com/football/valencia-vs-rayo-vallecano/stats/450647
2021-22,Saturday 27th November,Real Mallorca,Getafe,https://www.skysports.com/football/real-mallorca-vs-getafe/450643,https://www.skysports.com/football/real-mallorca-vs-getafe/stats/450643
2021-22,Saturday 27th November,Villarreal,Barcelona,https://www.skysports.com/football/villarreal-vs-barcelona/450648,https://www.skysports.com/football/villarreal-vs-barcelona/stats/450648
2021-22,Friday 26th November,Athletic Bilbao,Granada,https://www.skysports.com/football/athletic-bilbao-vs-granada/450640,https://www.skysports.com/football/athletic-bilbao-vs-granada/stats/450640
2021-22,Monday 22nd November,Rayo Vallecano,Real Mallorca,https://www.skysports.com/football/rayo-vallecano-vs-real-mallorca/450636,https://www.skysports.com/football/rayo-vallecano-vs-real-mallorca/stats/450636
2021-22,Sunday 21st November,Getafe,Cadiz,https://www.skysports.com/football/getafe-vs-cadiz/450633,https://www.skysports.com/football/getafe-vs-cadiz/stats/450633
2021-22,Sunday 21st November,Granada,Real Madrid,https://www.skysports.com/football/granada-vs-real-madrid/450634,https://www.skysports.com/football/granada-vs-real-madrid/stats/450634
2021-22,Sunday 21st November,Elche,Real Betis,https://www.skysports.com/football/elche-vs-real-betis/450632,https://www.skysports.com/football/elche-vs-real-betis/stats/450632
2021-22,Sunday 21st November,Real Sociedad,Valencia,https://www.skysports.com/football/real-sociedad-vs-valencia/450637,https://www.skysports.com/football/real-sociedad-vs-valencia/stats/450637
2021-22,Saturday 20th November,Celta Vigo,Villarreal,https://www.skysports.com/football/celta-vigo-vs-villarreal/450631,https://www.skysports.com/football/celta-vigo-vs-villarreal/stats/450631
2021-22,Saturday 20th November,Sevilla,Alaves,https://www.skysports.com/football/sevilla-vs-alaves/450638,https://www.skysports.com/football/sevilla-vs-alaves/stats/450638
2021-22,Saturday 20th November,Atletico Madrid,Osasuna,https://www.skysports.com/football/atletico-madrid-vs-osasuna/450629,https://www.skysports.com/football/atletico-madrid-vs-osasuna/stats/450629
2021-22,Saturday 20th November,Barcelona,Espanyol,https://www.skysports.com/football/barcelona-vs-espanyol/450630,https://www.skysports.com/football/barcelona-vs-espanyol/stats/450630
2021-22,Friday 19th November,Levante,Athletic Bilbao,https://www.skysports.com/football/levante-vs-athletic-bilbao/450635,https://www.skysports.com/football/levante-vs-athletic-bilbao/stats/450635
2021-22,Sunday 7th November,Villarreal,Getafe,https://www.skysports.com/football/villarreal-vs-getafe/450628,https://www.skysports.com/football/villarreal-vs-getafe/stats/450628
2021-22,Sunday 7th November,Valencia,Atletico Madrid,https://www.skysports.com/football/valencia-vs-atletico-madrid/450627,https://www.skysports.com/football/valencia-vs-atletico-madrid/stats/450627
2021-22,Sunday 7th November,Osasuna,Real Sociedad,https://www.skysports.com/football/osasuna-vs-real-sociedad/450624,https://www.skysports.com/football/osasuna-vs-real-sociedad/stats/450624
2021-22,Sunday 7th November,Real Mallorca,Elche,https://www.skysports.com/football/real-mallorca-vs-elche/450623,https://www.skysports.com/football/real-mallorca-vs-elche/stats/450623
2021-22,Sunday 7th November,Real Betis,Sevilla,https://www.skysports.com/football/real-betis-vs-sevilla/450625,https://www.skysports.com/football/real-betis-vs-sevilla/stats/450625
2021-22,Saturday 6th November,Espanyol,Granada,https://www.skysports.com/football/espanyol-vs-granada/450622,https://www.skysports.com/football/espanyol-vs-granada/stats/450622
2021-22,Saturday 6th November,Celta Vigo,Barcelona,https://www.skysports.com/football/celta-vigo-vs-barcelona/450621,https://www.skysports.com/football/celta-vigo-vs-barcelona/stats/450621
2021-22,Saturday 6th November,Alaves,Levante,https://www.skysports.com/football/alaves-vs-levante/450619,https://www.skysports.com/football/alaves-vs-levante/stats/450619
2021-22,Saturday 6th November,Real Madrid,Rayo Vallecano,https://www.skysports.com/football/real-madrid-vs-rayo-vallecano/450626,https://www.skysports.com/football/real-madrid-vs-rayo-vallecano/stats/450626
2021-22,Friday 5th November,Athletic Bilbao,Cadiz,https://www.skysports.com/football/athletic-bilbao-vs-cadiz/450620,https://www.skysports.com/football/athletic-bilbao-vs-cadiz/stats/450620
2021-22,Monday 1st November,Rayo Vallecano,Celta Vigo,https://www.skysports.com/football/rayo-vallecano-vs-celta-vigo/450615,https://www.skysports.com/football/rayo-vallecano-vs-celta-vigo/stats/450615
2021-22,Monday 1st November,Levante,Granada,https://www.skysports.com/football/levante-vs-granada/450614,https://www.skysports.com/football/levante-vs-granada/stats/450614
2021-22,Sunday 31st October,Cadiz,Real Mallorca,https://www.skysports.com/football/cadiz-vs-real-mallorca/450611,https://www.skysports.com/football/cadiz-vs-real-mallorca/stats/450611
2021-22,Sunday 31st October,Atletico Madrid,Real Betis,https://www.skysports.com/football/atletico-madrid-vs-real-betis/450609,https://www.skysports.com/football/atletico-madrid-vs-real-betis/stats/450609
2021-22,Sunday 31st October,Getafe,Espanyol,https://www.skysports.com/football/getafe-vs-espanyol/450613,https://www.skysports.com/football/getafe-vs-espanyol/stats/450613
2021-22,Sunday 31st October,Real Sociedad,Athletic Bilbao,https://www.skysports.com/football/real-sociedad-vs-athletic-bilbao/450616,https://www.skysports.com/football/real-sociedad-vs-athletic-bilbao/stats/450616
2021-22,Saturday 30th October,Elche,Real Madrid,https://www.skysports.com/football/elche-vs-real-madrid/450612,https://www.skysports.com/football/elche-vs-real-madrid/stats/450612
2021-22,Saturday 30th October,Sevilla,Osasuna,https://www.skysports.com/football/sevilla-vs-osasuna/450617,https://www.skysports.com/football/sevilla-vs-osasuna/stats/450617
2021-22,Saturday 30th October,Valencia,Villarreal,https://www.skysports.com/football/valencia-vs-villarreal/450618,https://www.skysports.com/football/valencia-vs-villarreal/stats/450618
