date,season,fulltime_result,is_home,team,team_fulltime_goals,team_win_bet365_probs,team_pre_rating,team_possession,team_total_shots,team_shots_on_target,team_passing_percent,team_clear_cut_chances,team_corners,team_offsides,team_fouls_committed,team_xg,opponent_fulltime_goals,opponent_win_bet365_probs,opponent_pre_rating,opponent_possession,opponent_total_shots,opponent_shots_on_target,opponent_passing_percent,opponent_clear_cut_chances,opponent_corners,opponent_offsides,opponent_fouls_committed,opponent_xg,fd_team_fulltime_goals,fd_team_win_bet365_probs,fd_team_total_shots,fd_team_shots_on_target,fd_team_shots_off_target,fd_team_clear_cut_chances,fd_team_xg,fd_opponent_fulltime_goals,fd_opponent_win_bet365_probs,fd_opponent_total_shots,fd_opponent_shots_on_target,fd_opponent_shots_off_target,fd_opponent_clear_cut_chances,fd_opponent_xg
2017-11-26,2017_2018,1,0,Athletic Bilbao,1,0.3,1995,46,15,3,77,1,9,2,10,1.7,2,0.32,1832,54,12,4,78,1,4,4,15,1.8,0,-0.13,1,-2,3,-1,0.09999999999999998,2,-0.12,-3,3,-4,1,0.6
2017-11-26,2017_2018,1,0,Barcelona,3,0.19,2336,67,11,7,84,2,3,5,10,1.0,2,0.41,2064,53,9,4,81,0,4,1,17,1.2,1,0.020000000000000004,-7,1,-6,0,0.5,-1,0.14,-4,-2,0,-2,-1.2000000000000002
2017-11-26,2017_2018,2,0,Sevilla,2,0.34,2057,51,12,5,81,1,1,2,20,1.6,1,0.27,2054,53,7,4,81,1,7,3,16,2.1,1,-0.4099999999999999,4,2,1,0,0.7000000000000001,-1,0.24,-7,1,-6,-1,0.19999999999999996
2017-11-27,2017_2018,0,0,Getafe,4,0.41,1889,43,13,8,69,5,4,1,18,0.8,0,0.22,1938,46,13,4,77,1,3,3,11,0.9,2,-0.22999999999999998,4,6,-4,3,2.4000000000000004,0,0.04999999999999999,4,1,2,1,0.20000000000000007
2017-12-01,2017_2018,1,0,Levante,0,0.46,1877,44,17,2,82,2,2,0,11,0.5,2,0.17,1850,42,9,3,82,1,0,3,13,1.0,-2,0.16999999999999998,6,-4,8,0,0.4,-1,0.32999999999999996,-5,-2,-2,0,-1.2000000000000002
2017-12-02,2017_2018,0,0,Real Sociedad,2,0.58,2023,51,16,3,87,2,11,4,22,1.7,5,0.12,2213,55,16,11,86,5,3,5,14,3.6,1,-0.16000000000000003,2,-2,8,1,0.8000000000000003,5,-0.24,9,10,0,4,2.7
2017-12-02,2017_2018,1,0,Celta Vigo,1,0.6,1984,58,14,7,81,1,3,2,13,2.0,1,0.04,2332,69,12,8,86,1,9,8,11,3.7,0,-0.26,3,2,2,-2,0.0,-2,0.11,1,1,0,-1,-1.6
2017-12-02,2017_2018,0,0,Deportivo La Coruna,2,0.56,1846,51,14,4,73,2,5,1,11,0.9,3,0.11,2072,53,15,4,85,1,6,4,17,1.2,0,-0.02999999999999997,2,0,5,1,0.6000000000000001,1,0.17,3,-1,-1,0,0.30000000000000004
2017-12-03,2017_2018,0,0,Espanyol,1,0.38,1948,51,10,5,69,2,6,5,12,0.3,2,0.27,1909,57,12,6,74,1,5,2,19,1.5,1,-0.13999999999999999,-3,1,-2,1,-0.20000000000000007,-3,0.07999999999999996,-5,-1,-6,-2,-1.2000000000000002
2017-12-03,2017_2018,0,0,Valencia,1,0.26,2071,30,9,1,75,1,3,3,12,0.9,0,0.35,1871,48,7,4,71,1,4,0,18,0.9,-1,0.14999999999999997,0,-3,3,1,0.19999999999999996,-4,0.22999999999999998,-6,-4,1,-4,-2.4000000000000004
2017-12-03,2017_2018,0,0,Real Betis,2,0.35,1856,51,12,6,76,2,3,6,9,0.3,2,0.25,1809,48,8,7,82,3,3,1,14,2.4,2,-0.13999999999999999,8,6,4,0,0.30000000000000004,2,0.32000000000000006,-2,2,-3,3,1.0999999999999999
2017-12-03,2017_2018,0,0,Villarreal,2,0.3,2043,46,18,4,80,3,6,2,9,0.8,0,0.32,1887,41,10,2,75,1,4,5,17,1.1,1,-0.09999999999999998,11,0,7,2,0.7000000000000002,0,-0.13999999999999996,-8,-5,1,-2,-0.7
2017-12-04,2017_2018,2,0,Alaves,1,0.53,1899,42,6,2,59,0,2,4,18,1.8,2,0.14,1847,48,13,7,73,1,5,3,16,0.5,0,-0.18,-5,-3,-1,-1,-0.4,1,0.07,-1,3,-1,0,0.40000000000000013
2017-12-09,2017_2018,1,0,Eibar,3,0.41,1921,56,10,5,70,0,3,2,13,1.0,1,0.22,1884,32,11,3,56,2,5,6,18,0.3,1,-0.08999999999999997,-2,-1,1,-1,0.5,1,-0.06,4,-1,0,1,0.09999999999999998
2017-12-09,2017_2018,0,0,Leganes,3,0.36,1904,37,11,5,66,2,5,4,11,0.2,0,0.27,1842,43,12,3,79,0,7,2,16,0.8,3,-0.13,1,3,-3,1,0.30000000000000004,-2,0.24000000000000005,-2,-1,-2,-2,-0.9
2017-12-09,2017_2018,0,0,Sevilla,2,0.55,2067,56,10,6,83,3,6,6,12,0.4,0,0.09,2349,64,19,4,87,3,5,3,13,3.2,-1,-0.23000000000000004,-5,2,1,2,-0.40000000000000013,-3,0.08,3,-5,4,-2,-1.2999999999999998
2017-12-09,2017_2018,0,0,Celta Vigo,2,0.47,1993,35,10,5,77,3,1,1,12,1.2,0,0.16,2058,67,13,6,77,1,12,2,11,1.6,1,0.39999999999999997,-4,-2,-4,2,0.19999999999999996,-1,-0.14999999999999997,4,5,0,0,-0.29999999999999993
2017-12-10,2017_2018,2,0,Atletico Madrid,2,0.17,2221,55,16,10,81,6,6,4,12,0.6,0,0.46,1848,43,8,2,83,0,4,3,21,0.3,-3,0.0,0,-1,2,1,0.20000000000000018,-2,0.13999999999999999,-4,-4,-1,-2,-0.8
2017-12-10,2017_2018,2,0,Athletic Bilbao,0,0.25,2010,35,11,4,76,1,3,1,20,2.0,0,0.37,1879,38,3,3,68,1,2,5,15,0.7,-2,0.26000000000000006,1,1,-2,-1,-0.5,0,-0.12999999999999995,-14,1,-11,-1,-0.8
2017-12-10,2017_2018,2,0,Malaga,0,0.51,1848,62,18,2,83,1,7,5,12,1.8,1,0.13,1995,44,10,2,78,3,6,1,10,1.8,-2,-0.42999999999999994,9,-1,7,0,0.4,-1,0.47,-6,-1,-6,1,-0.5000000000000002
2017-12-10,2017_2018,2,0,Barcelona,2,0.13,2327,64,22,7,87,7,5,3,11,3.5,1,0.51,2004,62,12,4,79,1,6,4,17,0.7,1,-0.15,10,-1,6,6,2.7,-1,0.02999999999999997,-6,0,-4,-2,-1.3
2017-12-11,2017_2018,2,0,Girona,2,0.39,1836,56,11,3,78,0,6,1,8,1.4,1,0.22,1936,43,6,4,56,1,2,3,16,0.4,0,-0.26,-2,-4,-1,-1,-1.1,0,0.16,-4,-1,-4,-1,-0.6000000000000001
2017-12-15,2017_2018,1,0,Levante,1,0.57,1870,60,12,3,78,2,8,1,11,0.9,0,0.08,2063,41,10,3,87,0,3,3,11,2.0,1,-0.09000000000000002,9,0,5,1,0.19999999999999996,-2,0.44000000000000006,0,-3,0,-3,-0.7999999999999999
2017-12-16,2017_2018,1,0,Real Sociedad,0,0.38,1971,67,18,2,84,3,5,6,10,0.5,2,0.24,2019,39,14,3,68,0,6,2,14,0.7,-1,-0.44999999999999996,8,0,8,0,0.10000000000000009,2,-0.31000000000000005,3,-1,4,-1,0.8
2017-12-16,2017_2018,0,0,Alaves,2,0.66,1917,34,22,9,75,4,8,2,23,0.6,1,0.05,2224,26,4,2,65,1,2,2,19,1.1,-1,-0.27,13,5,9,3,1.3,-1,0.05000000000000002,-12,-8,-3,-5,-3.0
2017-12-16,2017_2018,0,0,Valencia,2,0.3,2064,39,13,7,79,1,10,1,16,0.9,0,0.32,1923,52,7,1,63,0,7,2,13,0.7,2,-0.1,0,1,-4,0,0.7000000000000001,-3,0.13999999999999996,-3,-4,0,0,-0.5
2017-12-17,2017_2018,0,0,Getafe,0,0.39,1882,47,6,3,60,0,10,5,14,0.2,1,0.25,1851,47,12,5,71,1,6,2,17,0.3,-1,-0.12999999999999998,-5,0,0,-2,-0.6000000000000001,-1,0.25,1,2,1,1,0.8999999999999999
2017-12-17,2017_2018,1,0,Espanyol,0,0.33,1921,52,8,3,73,1,8,4,9,1.9,0,0.29,1810,65,6,1,86,0,3,2,12,1.8,-1,-0.16,2,-1,3,0,0.10000000000000003,-1,0.12,-15,-6,-1,-2,-2.1
2017-12-18,2017_2018,2,0,Real Betis,0,0.41,1845,73,9,4,86,0,3,0,15,1.8,2,0.22,1872,32,9,5,68,0,0,2,12,0.8,0,0.11000000000000004,1,2,-4,0,0.0,2,0.33999999999999997,-9,3,-9,-1,0.8
2017-12-19,2017_2018,1,0,Leganes,0,0.34,1895,40,3,0,71,0,1,3,21,0.4,0,0.31,1877,38,10,2,71,1,5,0,14,0.8,-3,0.03999999999999998,-8,-5,-1,-2,-0.9000000000000001,-1,0.19999999999999996,-2,-1,1,-1,0.20000000000000007
2017-12-20,2017_2018,0,0,Las Palmas,2,0.48,1810,61,14,5,85,1,9,3,6,2.1,0,0.17,1874,54,7,0,74,0,7,8,25,2.7,2,-0.08000000000000002,8,4,3,1,1.5,0,0.17,1,-3,0,0,-0.09999999999999998
2017-12-20,2017_2018,0,0,Sevilla,0,0.34,2056,61,16,6,83,3,8,4,22,0.4,0,0.26,1975,61,10,2,81,0,6,2,9,1.6,0,-0.47000000000000003,6,3,2,3,1.6,0,0.25,-8,0,-8,-3,-1.3
2017-12-21,2017_2018,0,0,Malaga,0,0.4,1852,45,18,2,75,1,3,3,15,0.4,0,0.24,1915,36,11,0,68,0,4,1,16,2.1,-2,-0.29000000000000004,9,-3,8,1,-1.0,-2,0.4,-11,-9,-5,-4,-2.5
2017-12-21,2017_2018,0,0,Girona,1,0.41,1859,45,9,2,65,1,1,1,20,0.5,2,0.22,1934,51,14,3,68,0,5,1,13,2.1,0,-0.14,-3,-3,-3,0,-1.0999999999999999,2,-0.08999999999999997,7,2,4,0,-0.30000000000000004
2017-12-22,2017_2018,2,0,Athletic Bilbao,0,0.31,2015,38,7,2,72,1,6,3,14,2.8,2,0.32,1865,54,10,4,81,2,4,3,15,1.2,-2,-0.010000000000000009,-7,-1,-4,1,-1.3,2,-0.050000000000000044,1,0,2,2,1.5
2017-12-22,2017_2018,0,0,Atletico Madrid,1,0.17,2226,63,10,4,82,1,4,0,14,1.0,2,0.49,1921,38,8,3,79,3,2,1,25,0.9,0,-0.12000000000000001,6,2,1,0,0.5000000000000001,2,0.11000000000000001,0,0,-2,2,1.5
2017-12-23,2017_2018,2,0,Celta Vigo,0,0.32,1974,64,10,3,87,1,2,3,11,1.3,0,0.3,1850,39,10,3,80,0,4,3,10,2.1,-1,-0.20999999999999996,-3,-2,2,0,-0.19999999999999996,-1,0.35,-6,-1,-4,0,-0.5
2017-12-23,2017_2018,2,0,Villarreal,1,0.37,2010,35,8,5,79,1,2,2,19,1.1,1,0.23,2053,48,7,3,65,1,6,5,13,1.9,1,-0.16000000000000003,-1,0,-1,0,-0.09999999999999998,-1,0.13999999999999999,-6,-4,1,0,-0.7000000000000001
2018-01-06,2017_2018,0,0,Getafe,2,0.64,1882,32,13,7,71,5,3,0,23,0.7,0,0.09,2211,55,9,1,78,1,3,4,22,1.4,2,-0.22,6,7,3,5,2.5,-1,0.12000000000000001,-1,-3,0,0,-0.10000000000000009
2018-01-06,2017_2018,2,0,Eibar,4,0.32,1943,50,16,6,67,2,3,3,14,1.6,0,0.29,1806,67,17,6,86,3,1,3,11,0.9,2,-0.1,2,3,1,2,1.4000000000000001,-2,0.19,3,1,3,2,0.30000000000000004
2018-01-06,2017_2018,2,0,Real Betis,0,0.53,1852,52,16,6,81,2,6,2,7,1.5,1,0.12,2053,50,9,4,84,0,5,5,18,1.8,-2,-0.08999999999999997,6,2,3,0,-0.6000000000000001,1,0.26,-7,-2,-2,-3,-1.6
2018-01-06,2017_2018,0,0,Girona,1,0.5,1850,49,6,1,67,0,2,6,18,1.4,0,0.14,2035,55,22,3,83,1,14,4,11,1.7,0,0.15999999999999998,-3,-1,0,-1,0.2,-1,-0.06999999999999998,15,0,9,0,0.9999999999999999
2018-01-07,2017_2018,0,0,Alaves,1,0.54,1921,41,13,5,69,4,4,9,14,0.3,2,0.15,2028,47,19,7,79,2,9,3,6,1.9,1,-0.42000000000000004,2,5,-1,4,1.5,2,0.07,12,5,5,1,2.0999999999999996
2018-01-07,2017_2018,0,0,Levante,0,0.68,1889,57,10,3,76,2,6,2,21,0.7,3,0.02,2351,55,18,11,88,6,7,1,10,1.8,0,-0.25999999999999995,0,1,-2,1,-0.09999999999999998,-1,0.31999999999999995,-5,0,-6,-1,-2.9999999999999996
2018-01-07,2017_2018,0,0,Real Sociedad,3,0.29,1989,50,14,5,84,2,4,0,9,0.6,0,0.33,1908,43,10,2,68,0,5,3,17,1.1,3,-0.12,4,3,2,2,1.1,0,-0.019999999999999962,7,2,4,0,0.2
2018-01-07,2017_2018,1,0,Deportivo La Coruna,1,0.52,1836,54,15,4,78,2,3,1,20,1.5,1,0.14,2013,44,9,2,79,2,1,3,21,1.2,1,-0.32,5,1,3,2,1.8,0,0.020000000000000018,1,-3,4,1,0.5000000000000001
2018-01-08,2017_2018,2,0,Espanyol,1,0.36,1922,44,8,4,71,2,2,1,18,0.3,0,0.29,1846,58,10,3,78,0,4,0,18,1.6,-1,0.15999999999999998,0,1,1,-1,-0.9999999999999999,0,0.18000000000000002,-8,1,-5,-1,-0.4
2018-01-12,2017_2018,0,0,Malaga,0,0.49,1835,60,17,2,73,2,6,4,18,0.5,0,0.18,1880,39,10,5,72,1,0,0,16,1.2,0,-0.11000000000000004,7,-1,7,2,1.2000000000000002,-2,0.47,-3,-2,-5,-4,-2.0
2018-01-13,2017_2018,2,0,Atletico Madrid,2,0.22,2213,60,10,5,84,3,5,3,11,1.6,2,0.43,1952,46,13,4,68,2,3,1,17,0.9,2,-0.08000000000000002,1,4,1,2,0.3999999999999999,-2,0.1,-3,-2,-6,0,-0.5
2018-01-13,2017_2018,0,0,Las Palmas,1,0.46,1792,54,4,2,71,0,4,3,13,0.2,1,0.17,1847,40,11,5,77,4,7,0,14,3.6,1,-0.19,-13,-4,-8,-3,-1.2000000000000002,0,0.09000000000000002,5,4,0,4,0.8999999999999999
2018-01-13,2017_2018,2,0,Valencia,2,0.27,2043,59,17,7,84,0,9,2,16,0.5,1,0.34,1843,43,13,3,76,3,5,0,12,1.9,2,-0.09,-5,4,-6,-1,-0.19999999999999996,0,0.22000000000000003,-2,-1,-4,1,-0.6000000000000001
2018-01-13,2017_2018,2,0,Villarreal,1,0.56,2011,56,11,5,83,2,7,1,19,0.9,2,0.07,2316,49,19,8,86,4,7,1,15,2.3,0,-0.22999999999999998,2,3,-3,0,0.09999999999999987,2,-0.11000000000000001,5,3,3,3,1.1
2018-01-14,2017_2018,0,0,Sevilla,3,0.26,2031,49,14,3,75,1,12,3,16,0.9,0,0.37,1914,40,8,1,72,0,1,1,20,0.6,2,-0.22000000000000003,5,-1,3,1,1.4,-1,0.30000000000000004,-5,-4,1,-4,-1.8
2018-01-14,2017_2018,1,0,Athletic Bilbao,2,0.35,2035,59,14,8,80,3,4,3,23,1.2,1,0.3,1950,39,6,3,67,0,5,1,11,0.6,0,-0.16,-5,1,-5,1,-0.8999999999999999,0,-0.13,-2,-1,-1,-2,-0.6000000000000001
2018-01-14,2017_2018,2,0,Celta Vigo,2,0.28,1998,50,10,5,82,2,3,0,10,0.3,0,0.34,1871,28,9,2,75,1,6,2,22,2.2,-1,0.21000000000000002,3,2,1,-1,0.7,0,0.37000000000000005,-1,-1,1,-1,-0.10000000000000009
2018-01-14,2017_2018,2,0,Barcelona,3,0.11,2355,71,16,8,90,2,3,5,10,1.3,0,0.5,1980,68,9,5,86,1,6,2,11,0.8,0,-0.32999999999999996,-2,-3,2,-4,-0.8,-3,0.02999999999999997,-5,0,-5,-1,-1.0
2018-01-15,2017_2018,0,0,Leganes,1,0.4,1912,31,8,4,68,1,5,1,14,1.5,5,0.25,1877,50,9,5,80,3,0,2,18,1.8,1,-0.010000000000000009,-2,2,-5,1,0.7000000000000001,5,0.21000000000000002,-7,-1,-4,1,0.30000000000000004
2018-01-19,2017_2018,1,0,Athletic Bilbao,1,0.32,2035,55,8,3,79,2,2,3,16,1.4,1,0.31,1886,42,7,3,62,3,5,5,19,3.9,-1,0.19999999999999998,-6,-5,1,-1,-0.7,1,-0.46,-3,-2,2,2,0.5
2018-01-20,2017_2018,2,0,Sevilla,0,0.31,2038,62,14,1,80,1,4,2,12,1.3,1,0.32,1967,44,11,3,72,0,4,0,14,1.2,-3,0.14,0,-2,3,0,-0.9,0,-0.06,5,0,2,0,0.3
2018-01-20,2017_2018,0,0,Valencia,2,0.17,2054,47,12,5,83,0,10,1,8,1.7,0,0.44,1780,57,3,1,77,0,2,4,20,2.8,0,0.13,-5,-2,-2,0,-1.2,-1,0.17000000000000004,-1,-1,0,0,-0.7
2018-01-20,2017_2018,0,0,Levante,0,0.56,1862,37,15,5,74,3,6,2,19,1.3,1,0.11,2029,41,10,4,85,1,0,1,12,2.9,0,-0.34,6,3,2,2,1.5000000000000002,0,0.42000000000000004,-1,-1,0,-1,-0.29999999999999993
2018-01-21,2017_2018,1,0,Leganes,2,0.42,1901,25,10,6,67,3,1,2,15,1.5,1,0.24,1920,37,12,3,69,0,5,1,19,1.6,1,0.07,2,2,3,2,0.3999999999999999,1,-0.17000000000000004,4,2,-2,0,0.3
2018-01-21,2017_2018,2,0,Barcelona,4,0.07,2343,50,11,5,86,2,3,5,13,2.1,3,0.58,1885,74,16,9,89,1,1,1,12,0.4,1,0.09,-5,-3,-2,0,-0.5,-2,-0.28,7,4,2,-2,0.30000000000000004
2018-01-21,2017_2018,0,0,Deportivo La Coruna,1,0.6,1836,52,12,2,78,2,8,1,13,1.8,0,0.05,2301,58,28,7,89,2,11,3,11,2.5,0,-0.18,-1,-1,4,-1,0.3999999999999999,-2,-0.04999999999999999,9,-1,2,-2,0.19999999999999973
2018-01-21,2017_2018,2,0,Celta Vigo,1,0.41,2007,62,3,2,84,1,2,3,7,1.5,2,0.19,1975,49,15,6,85,0,7,5,14,1.7,-1,-0.25,-7,-3,-4,-1,-1.7,2,0.21000000000000002,6,1,2,-1,0.20000000000000007
2018-01-22,2017_2018,1,0,Malaga,0,0.54,1829,57,9,2,73,0,2,6,16,1.4,0,0.15,1946,66,10,3,76,1,9,0,12,1.8,0,0.2,-8,0,-5,-2,-1.1,-2,0.10999999999999999,-3,-1,0,-1,-0.7000000000000001
2018-01-26,2017_2018,1,0,Eibar,1,0.45,1940,70,15,4,81,3,8,2,11,0.6,2,0.2,2034,50,7,5,73,1,2,3,12,1.3,1,-0.28,5,1,5,2,0.9,1,-0.02999999999999997,-1,2,-4,-1,0.19999999999999996
2018-01-27,2017_2018,1,0,Levante,1,0.41,1858,41,16,4,72,0,4,0,16,1.1,1,0.22,1834,38,6,3,80,3,1,1,11,1.0,1,0.22000000000000003,1,-1,2,-3,-0.9000000000000001,0,0.25999999999999995,-6,1,-4,1,-0.09999999999999987
2018-01-27,2017_2018,1,0,Girona,1,0.39,1868,46,6,3,78,1,2,0,15,0.6,1,0.26,1835,29,10,4,58,2,3,7,11,0.7,-5,0.43999999999999995,-9,-5,-3,-5,-2.9000000000000004,1,0.050000000000000044,1,2,-1,2,0.8999999999999999
2018-01-27,2017_2018,0,0,Real Sociedad,1,0.39,1963,55,16,2,84,1,8,1,10,1.1,2,0.23,2033,58,18,6,84,2,6,7,14,1.8,-1,-0.31,1,-4,2,1,0.8999999999999999,1,-0.45000000000000007,8,2,3,1,2.0
2018-01-28,2017_2018,0,0,Alaves,2,0.68,1928,46,14,6,65,2,4,6,13,1.0,5,0.03,2350,51,14,10,84,4,2,7,9,2.1,1,-0.13,2,3,1,2,1.0,1,-0.039999999999999994,3,5,1,2,0.8
2018-01-28,2017_2018,0,0,Espanyol,0,0.4,1946,54,9,0,75,2,8,0,18,1.1,2,0.27,1923,53,8,4,70,1,6,1,14,0.5,-1,0.020000000000000018,-2,-3,1,2,0.6,0,0.019999999999999962,-2,-2,-1,-2,0.0
2018-01-28,2017_2018,1,0,Getafe,2,0.53,1887,49,17,6,71,2,6,1,17,0.6,3,0.12,2074,45,12,7,73,0,2,3,14,1.5,1,0.13,10,3,1,-1,2.7,3,0.04999999999999999,-2,6,-6,-1,0.4
2018-02-02,2017_2018,0,0,Deportivo La Coruna,2,0.51,1832,41,8,2,68,2,4,0,13,0.2,2,0.11,1955,62,24,6,86,0,9,1,6,2.7,1,-0.38,2,-1,1,-1,-0.8,1,0.2,8,4,3,-1,-0.5999999999999999
2018-02-03,2017_2018,0,0,Celta Vigo,2,0.32,2023,44,10,3,79,1,3,1,7,1.3,1,0.3,1927,22,7,4,60,1,1,1,19,1.1,1,0.12999999999999995,7,1,2,0,1.2,-1,0.44000000000000006,-7,-2,-3,-1,-0.6000000000000001
2018-02-03,2017_2018,0,0,Villarreal,4,0.29,2041,37,11,7,79,3,2,1,16,1.5,0,0.32,1876,48,7,2,81,0,4,0,13,0.5,2,0.12000000000000001,-7,1,-2,1,-1.0999999999999999,-3,0.32999999999999996,-9,-7,0,-1,-1.4
2018-02-03,2017_2018,1,0,Real Madrid,4,0.06,2294,57,13,7,87,0,4,0,22,1.4,2,0.61,1860,58,15,4,77,2,8,2,14,1.2,-3,0.09999999999999999,-11,-7,-4,-4,0.20000000000000018,1,-0.15000000000000008,-1,0,-2,2,-0.19999999999999996
2018-02-04,2017_2018,0,0,Valencia,1,0.57,2016,42,11,4,84,2,5,2,20,0.4,3,0.11,2178,44,18,6,76,4,4,6,17,0.6,0,0.29000000000000004,-3,-4,3,-1,-0.5999999999999999,2,-0.039999999999999994,9,2,7,1,1.2999999999999998
2018-02-04,2017_2018,1,0,Barcelona,2,0.08,2353,77,18,12,85,2,8,2,6,0.8,2,0.59,1938,56,12,4,68,0,7,2,19,0.8,-3,-0.04000000000000001,4,2,1,-2,0.0,2,0.08000000000000002,3,4,1,-2,-0.09999999999999987
2018-02-04,2017_2018,0,0,Athletic Bilbao,1,0.35,2029,43,7,1,66,3,3,3,15,0.4,0,0.28,1870,56,11,2,80,1,4,2,7,2.5,-1,-0.12,0,-4,4,2,-0.09999999999999987,-1,-0.21999999999999997,5,-1,4,0,-0.09999999999999998
2018-02-05,2017_2018,0,0,Malaga,0,0.36,1833,43,7,1,75,1,5,3,18,0.7,0,0.25,1793,55,9,1,81,0,1,1,11,0.4,-1,-0.28,-3,-3,-1,-1,-0.7,-2,0.22000000000000003,-11,-5,-6,-2,-2.3
2018-02-09,2017_2018,1,0,Las Palmas,1,0.56,1801,65,11,4,81,0,4,0,11,0.4,0,0.11,2011,60,9,0,78,0,4,5,14,0.7,1,-0.41000000000000003,2,3,2,0,-0.09999999999999998,-1,0.14999999999999997,2,-1,3,-3,-0.9
2018-02-10,2017_2018,2,0,Eibar,5,0.31,1965,44,17,7,66,2,5,1,11,1.5,0,0.33,1927,49,2,1,68,0,2,0,20,0.1,4,-0.15000000000000002,4,5,-1,2,1.0,-3,0.19999999999999996,-9,-5,-2,-1,-0.4
2018-02-10,2017_2018,2,0,Atletico Madrid,1,0.12,2182,49,14,4,85,0,9,2,18,0.4,0,0.59,1825,34,9,3,60,2,2,4,17,0.6,-2,0.06,-4,-2,-2,-4,-2.1999999999999997,0,0.09999999999999998,2,2,-2,1,0.0
2018-02-10,2017_2018,0,0,Real Sociedad,5,0.61,1964,63,19,8,83,3,9,5,11,0.7,2,0.06,2287,71,23,9,89,0,6,3,7,4.1,3,-0.28,-5,2,-1,3,1.6,-2,-0.09,10,2,2,0,-1.3000000000000003
2018-02-10,2017_2018,2,0,Alaves,2,0.47,1937,26,9,3,64,2,2,2,13,0.5,1,0.16,2029,45,12,3,77,1,6,5,12,1.8,1,-0.38000000000000006,2,-1,1,1,0.10000000000000009,-3,0.05999999999999997,1,-4,2,-2,-0.30000000000000004
2018-02-11,2017_2018,1,0,Getafe,0,0.65,1892,50,11,1,62,2,5,0,17,0.4,1,0.04,2352,73,12,2,81,0,7,0,12,1.0,-1,-0.33,4,-1,4,1,0.30000000000000004,-1,0.05,-6,-10,0,-2,-1.3
2018-02-11,2017_2018,1,0,Espanyol,1,0.42,1945,26,7,2,61,2,0,3,15,0.4,1,0.2,2013,73,16,4,87,1,1,0,11,2.5,-1,0.18999999999999995,-5,-2,-4,2,-0.30000000000000004,-1,-0.08999999999999997,6,1,5,0,-0.19999999999999996
2018-02-11,2017_2018,0,0,Girona,2,0.46,1888,39,8,3,69,2,2,2,13,1.8,1,0.17,2053,55,11,3,71,2,3,4,20,2.0,2,-0.10999999999999999,-3,1,-1,1,1.9,0,0.2,-4,2,-7,0,0.0
2018-02-11,2017_2018,0,0,Levante,2,0.53,1867,28,12,4,69,2,4,2,14,0.2,0,0.12,2006,51,9,0,87,0,1,0,4,3.5,0,0.2,-3,0,-4,0,0.09999999999999987,-1,0.10999999999999993,-2,-4,1,-2,-0.7000000000000001
2018-02-12,2017_2018,2,0,Real Betis,2,0.35,1888,54,13,4,82,1,2,2,11,0.8,0,0.25,1823,37,4,1,71,0,5,4,11,1.7,2,-0.25999999999999995,6,2,0,1,0.09999999999999998,-2,0.29000000000000004,-4,-1,-2,-2,-0.8
2018-02-17,2017_2018,0,0,Deportivo La Coruna,0,0.45,1812,38,16,2,76,2,8,3,19,0.3,2,0.2,1952,29,5,4,58,1,2,2,15,1.2,0,-0.26,12,1,5,2,1.5,0,0.16999999999999998,-4,1,-1,-1,-0.6000000000000001
2018-02-17,2017_2018,2,0,Barcelona,0,0.11,2343,79,12,6,87,1,9,7,7,2.4,1,0.51,1977,56,19,6,67,2,10,1,6,0.7,-1,-0.04,0,4,-2,1,0.19999999999999996,-4,0.010000000000000009,2,-1,5,0,-0.10000000000000009
2018-02-18,2017_2018,2,0,Real Madrid,5,0.08,2307,52,18,9,89,7,5,4,11,1.6,1,0.55,1899,61,10,4,85,1,1,1,7,2.1,3,0.0,-5,0,0,7,2.6999999999999997,-1,0.02999999999999997,-3,0,-2,0,0.30000000000000004
2018-02-18,2017_2018,1,0,Villarreal,1,0.33,2002,70,27,6,81,2,13,2,16,0.9,2,0.29,1949,28,3,2,68,1,1,0,16,1.3,0,-0.12999999999999998,15,3,9,1,0.30000000000000004,1,-0.16999999999999998,-4,0,-2,-1,-0.4
2018-02-18,2017_2018,0,0,Levante,1,0.5,1861,40,5,1,77,0,9,3,19,0.6,2,0.14,1959,47,8,3,89,2,3,1,10,1.8,-1,-0.07999999999999996,-7,-3,-1,-2,-1.0,-3,0.5,-11,-5,-3,-1,-2.0
2018-02-19,2017_2018,0,0,Celta Vigo,2,0.33,2009,71,18,7,89,2,9,1,9,0.1,0,0.29,1901,20,10,1,56,0,4,3,13,1.4,1,-0.12,2,3,-3,1,1.2,0,0.45,-1,0,-1,-2,-0.5
2018-02-21,2017_2018,2,0,Real Madrid,5,0.07,2311,42,12,9,83,3,5,5,15,2.0,0,0.6,1901,43,2,0,61,0,1,6,14,1.2,0,0.020000000000000004,-6,0,-4,-4,-2.4999999999999996,0,-0.13999999999999996,0,-1,1,0,0.0
2018-02-23,2017_2018,1,0,Espanyol,1,0.33,1948,52,15,3,75,0,2,1,7,0.3,0,0.3,1808,51,5,0,75,0,3,3,14,1.9,-1,-0.13,12,1,11,-1,0.9,0,0.2,-11,-2,-4,-2,-1.4
2018-02-24,2017_2018,0,0,Girona,0,0.68,1898,46,14,6,76,1,2,1,19,0.7,2,0.04,2343,53,10,6,82,4,0,6,6,2.8,-2,0.18,6,3,0,-1,-0.7,2,0.07,-2,0,0,3,1.4
